ROWID,TRUTH,TRAININGSET
8882.txt,7,1
8883.txt,20,1
8884.txt,20,1
8885.txt,1,1
8886.txt,1,1
8887.txt,3,1
8888.txt,3,1
8889.txt,3,1
8890.txt,3,1
8891.txt,12,1
8892.txt,12,1
8893.txt,1,1
8894.txt,1,1
8895.txt,6,1
8896.txt,6,1
8897.txt,6,1
8898.txt,6,1
8899.txt,16,1
8900.txt,16,1
8901.txt,6,1
8902.txt,6,1
8903.txt,4,1
8904.txt,4,1
8905.txt,6,1
8906.txt,6,1
8907.txt,6,1
8908.txt,6,1
8909.txt,3,1
8910.txt,3,1
8911.txt,15,1
8912.txt,15,1
8913.txt,15,1
8914.txt,15,1
8915.txt,1,1
8916.txt,1,1
8917.txt,3,1
8918.txt,3,1
8919.txt,3,1
8920.txt,3,1
8921.txt,3,1
8922.txt,3,1
8923.txt,3,1
8924.txt,3,1
8925.txt,17,1
8926.txt,17,1
8927.txt,6,1
8928.txt,6,1
8929.txt,4,1
8930.txt,4,1
8931.txt,20,1
8932.txt,20,1
8933.txt,20,1
8934.txt,20,1
8935.txt,20,1
8936.txt,20,1
8937.txt,3,1
8938.txt,3,1
8939.txt,17,1
8940.txt,17,1
8941.txt,7,1
8942.txt,7,1
8943.txt,10,1
8944.txt,10,1
8945.txt,3,1
8946.txt,3,1
8947.txt,3,1
8948.txt,3,1
8949.txt,8,1
8950.txt,8,1
8951.txt,8,1
8952.txt,8,1
8953.txt,3,1
8954.txt,3,1
8955.txt,17,1
8956.txt,17,1
8957.txt,3,1
8958.txt,3,1
8959.txt,10,1
8960.txt,10,1
8961.txt,12,1
8962.txt,12,1
8963.txt,3,1
8964.txt,3,1
8965.txt,12,1
8966.txt,12,1
8967.txt,3,1
8968.txt,3,1
8969.txt,12,1
8970.txt,12,1
8971.txt,3,1
8972.txt,3,1
8973.txt,3,1
8974.txt,3,1
8975.txt,12,1
8976.txt,12,1
8977.txt,8,1
8978.txt,8,1
8979.txt,3,1
8980.txt,3,1
8981.txt,20,1
8982.txt,20,1
8983.txt,6,1
8984.txt,6,1
8985.txt,12,1
8986.txt,12,1
8987.txt,20,1
8988.txt,20,1
8989.txt,3,1
8990.txt,3,1
8991.txt,8,1
8992.txt,8,1
8993.txt,1,1
8994.txt,1,1
8995.txt,1,1
8996.txt,1,1
8997.txt,12,1
8998.txt,12,1
8999.txt,4,1
9000.txt,4,1
9001.txt,12,1
9002.txt,12,1
9003.txt,20,1
9004.txt,20,1
9005.txt,12,1
9006.txt,12,1
9007.txt,6,1
9008.txt,6,1
9009.txt,2,1
9010.txt,2,1
9011.txt,15,1
9012.txt,10,1
9013.txt,1,1
9014.txt,15,1
9015.txt,15,1
9016.txt,1,1
9017.txt,1,1
9018.txt,17,1
9019.txt,3,1
9020.txt,3,1
9021.txt,6,1
9022.txt,3,1
9023.txt,1,1
9024.txt,6,1
9025.txt,16,1
9026.txt,16,1
9027.txt,6,1
9028.txt,1,1
9029.txt,6,1
9030.txt,2,1
9031.txt,2,1
9032.txt,6,1
9033.txt,15,1
9034.txt,15,1
9035.txt,6,1
9036.txt,15,1
9037.txt,20,1
9038.txt,1,1
9039.txt,17,1
9040.txt,3,1
9041.txt,8,1
9042.txt,5,1
9043.txt,2,1
9044.txt,15,1
9045.txt,20,1
9046.txt,20,1
9047.txt,14,1
9048.txt,17,1
9049.txt,1,1
9050.txt,1,1
9051.txt,3,1
9052.txt,4,1
9053.txt,12,1
9054.txt,10,1
9055.txt,3,1
9056.txt,20,1
9057.txt,3,1
9058.txt,2,1
9059.txt,3,1
9060.txt,3,1
9061.txt,3,1
9062.txt,3,1
9063.txt,20,1
9064.txt,12,1
9065.txt,15,1
9066.txt,3,1
9067.txt,6,1
9068.txt,6,1
9069.txt,1,1
9070.txt,6,1
9071.txt,6,1
9072.txt,12,1
9073.txt,20,1
9074.txt,20,1
9075.txt,6,1
9076.txt,3,1
9077.txt,6,1
9078.txt,1,1
9079.txt,1,1
9080.txt,3,1
9081.txt,3,1
9082.txt,3,1
9083.txt,17,1
9084.txt,16,1
9085.txt,6,1
9086.txt,3,1
9087.txt,17,1
9088.txt,17,1
9089.txt,2,1
9090.txt,7,1
9091.txt,6,1
9092.txt,16,1
9093.txt,16,1
9094.txt,6,1
9095.txt,2,1
9096.txt,2,1
9097.txt,6,1
9098.txt,2,1
9099.txt,3,1
9100.txt,15,1
9101.txt,1,1
9102.txt,12,1
9103.txt,15,1
9104.txt,8,1
9105.txt,6,1
9106.txt,2,1
9107.txt,5,1
9108.txt,6,1
9109.txt,6,1
9110.txt,5,1
9111.txt,5,1
9112.txt,6,1
9113.txt,6,1
9114.txt,4,1
9115.txt,20,1
9116.txt,5,1
9117.txt,1,1
9118.txt,7,1
9119.txt,15,1
9120.txt,15,1
9121.txt,8,1
9122.txt,17,1
9123.txt,7,1
9124.txt,10,1
9125.txt,17,1
9126.txt,7,1
9127.txt,6,1
9128.txt,12,1
9129.txt,6,1
9130.txt,2,1
9131.txt,8,1
9132.txt,7,1
9133.txt,14,1
9134.txt,7,1
9135.txt,7,1
9136.txt,7,1
9137.txt,7,1
9138.txt,17,1
9139.txt,8,1
9140.txt,6,1
9141.txt,15,1
9142.txt,8,1
9143.txt,15,1
9144.txt,8,1
9145.txt,13,1
9146.txt,8,1
9147.txt,6,1
9148.txt,2,1
9149.txt,15,1
9150.txt,6,1
9151.txt,6,1
9152.txt,6,1
9153.txt,6,1
9154.txt,2,1
9155.txt,6,1
9156.txt,2,1
9157.txt,15,1
9158.txt,6,1
9159.txt,6,1
9160.txt,6,1
9161.txt,4,1
9162.txt,2,1
9163.txt,13,1
9164.txt,1,1
9165.txt,1,1
9166.txt,5,1
9167.txt,4,1
9168.txt,8,1
9169.txt,1,1
9170.txt,15,1
9171.txt,3,1
9172.txt,10,1
9173.txt,17,1
9174.txt,17,1
9175.txt,20,1
9176.txt,20,1
9177.txt,20,1
9178.txt,20,1
9179.txt,6,1
9180.txt,6,1
9181.txt,1,1
9182.txt,14,1
9183.txt,2,1
9184.txt,2,1
9185.txt,6,1
9186.txt,1,1
9187.txt,1,1
9188.txt,6,1
9189.txt,17,1
9190.txt,6,1
9191.txt,20,1
9192.txt,15,1
9193.txt,20,1
9194.txt,7,1
9195.txt,5,1
9196.txt,3,1
9197.txt,17,1
9198.txt,6,1
9199.txt,5,1
9200.txt,6,1
9201.txt,6,1
9202.txt,12,1
9203.txt,3,1
9204.txt,15,1
9205.txt,12,1
9206.txt,5,1
9207.txt,1,1
9208.txt,1,1
9209.txt,1,1
9210.txt,20,1
9211.txt,2,1
9212.txt,6,1
9213.txt,6,1
9214.txt,14,1
9215.txt,3,1
9216.txt,7,1
9217.txt,5,1
9218.txt,6,1
9219.txt,10,1
9220.txt,6,1
9221.txt,6,1
9222.txt,6,1
9223.txt,2,1
9224.txt,17,1
9225.txt,17,1
9226.txt,20,1
9227.txt,15,1
9228.txt,6,1
9229.txt,20,1
9230.txt,2,1
9231.txt,6,1
9232.txt,14,1
9233.txt,13,1
9234.txt,1,1
9235.txt,5,1
9236.txt,6,1
9237.txt,5,1
9238.txt,19,1
9239.txt,6,1
9240.txt,5,1
9241.txt,5,1
9242.txt,8,1
9243.txt,5,1
9244.txt,5,1
9245.txt,20,1
9246.txt,20,1
9247.txt,20,1
9248.txt,20,1
9249.txt,20,1
9250.txt,5,1
9251.txt,20,1
9252.txt,20,1
9253.txt,20,1
9254.txt,20,1
9255.txt,6,1
9256.txt,20,1
9257.txt,20,1
9258.txt,15,1
9259.txt,15,1
9260.txt,15,1
9261.txt,2,1
9262.txt,6,1
9263.txt,3,1
9264.txt,3,1
9265.txt,20,1
9266.txt,1,1
9267.txt,1,1
9268.txt,3,1
9269.txt,12,1
9270.txt,5,1
9271.txt,5,1
9272.txt,3,1
9273.txt,6,1
9274.txt,6,1
9275.txt,5,1
9276.txt,20,1
9277.txt,20,1
9278.txt,6,1
9279.txt,20,1
9280.txt,20,1
9281.txt,6,1
9282.txt,15,1
9283.txt,20,1
9284.txt,12,1
9285.txt,14,1
9286.txt,3,1
9287.txt,3,1
9288.txt,2,1
9289.txt,2,1
9290.txt,20,1
9291.txt,10,1
9292.txt,17,1
9293.txt,6,1
9294.txt,12,1
9295.txt,20,1
9296.txt,3,1
9297.txt,4,1
9298.txt,3,1
9299.txt,7,1
9300.txt,12,1
9301.txt,7,1
9302.txt,6,1
9303.txt,21,1
9304.txt,5,1
9305.txt,2,1
9306.txt,5,1
9307.txt,14,1
9308.txt,5,1
9309.txt,5,1
9310.txt,6,1
9311.txt,14,1
9312.txt,3,1
9313.txt,3,1
9314.txt,1,1
9315.txt,6,1
9316.txt,20,1
9317.txt,15,1
9318.txt,6,1
9319.txt,6,1
9320.txt,6,1
9321.txt,6,1
9322.txt,3,1
9323.txt,20,1
9324.txt,20,1
9325.txt,6,1
9326.txt,3,1
9327.txt,3,1
9328.txt,3,1
9329.txt,6,1
9330.txt,8,1
9331.txt,2,1
9332.txt,19,1
9333.txt,6,1
9334.txt,20,1
9335.txt,10,1
9336.txt,6,1
9337.txt,2,1
9338.txt,12,1
9339.txt,3,1
9340.txt,3,1
9341.txt,3,1
9342.txt,3,1
9343.txt,3,1
9344.txt,6,1
9345.txt,1,1
9346.txt,6,1
9347.txt,1,1
9348.txt,6,1
9349.txt,20,1
9350.txt,6,1
9351.txt,12,1
9352.txt,12,1
9353.txt,12,1
9354.txt,6,1
9355.txt,6,1
9356.txt,3,1
9357.txt,6,1
9358.txt,5,1
9359.txt,15,1
9360.txt,12,1
9361.txt,9,1
9362.txt,9,1
9363.txt,9,1
9364.txt,6,1
9365.txt,20,1
9366.txt,3,1
9367.txt,20,1
9368.txt,3,1
9369.txt,6,1
9370.txt,13,1
9371.txt,6,1
9372.txt,3,1
9373.txt,20,1
9374.txt,6,1
9375.txt,6,1
9376.txt,15,1
9377.txt,15,1
9378.txt,20,1
9379.txt,20,1
9380.txt,15,1
9381.txt,20,1
9382.txt,6,1
9383.txt,3,1
9384.txt,5,1
9385.txt,6,1
9386.txt,5,1
9387.txt,20,1
9388.txt,5,1
9389.txt,6,1
9390.txt,15,1
9391.txt,1,1
9392.txt,6,1
9393.txt,3,1
9394.txt,3,1
9395.txt,20,1
9396.txt,3,1
9397.txt,3,1
9398.txt,8,1
9399.txt,9,1
9400.txt,16,1
9401.txt,14,1
9402.txt,3,1
9403.txt,20,1
9404.txt,3,1
9405.txt,12,1
9406.txt,1,1
9407.txt,5,1
9408.txt,1,1
9409.txt,3,1
9410.txt,1,1
9411.txt,3,1
9412.txt,3,1
9413.txt,20,1
9414.txt,3,1
9415.txt,7,1
9416.txt,6,1
9417.txt,14,1
9418.txt,6,1
9419.txt,1,1
9420.txt,14,1
9421.txt,20,1
9422.txt,7,1
9423.txt,5,1
9424.txt,20,1
9425.txt,1,1
9426.txt,7,1
9427.txt,6,1
9428.txt,2,1
9429.txt,6,1
9430.txt,6,1
9431.txt,6,1
9432.txt,6,1
9433.txt,6,1
9434.txt,2,1
9435.txt,16,1
9436.txt,6,1
9437.txt,10,1
9438.txt,17,1
9439.txt,14,1
9440.txt,6,1
9441.txt,6,1
9442.txt,15,1
9443.txt,15,1
9444.txt,6,1
9445.txt,6,1
9446.txt,5,1
9447.txt,6,1
9448.txt,16,1
9449.txt,20,1
9450.txt,6,1
9451.txt,6,1
9452.txt,14,1
9453.txt,6,1
9454.txt,1,1
9455.txt,3,1
9456.txt,2,1
9457.txt,6,1
9458.txt,12,1
9459.txt,9,1
9460.txt,3,1
9461.txt,6,1
9462.txt,6,1
9463.txt,6,1
9464.txt,6,1
9465.txt,6,1
9466.txt,2,1
9467.txt,2,1
9468.txt,19,1
9469.txt,15,1
9470.txt,3,1
9471.txt,15,1
9472.txt,20,1
9473.txt,3,1
9474.txt,17,1
9475.txt,15,1
9476.txt,15,1
9477.txt,3,1
9478.txt,3,1
9479.txt,12,1
9480.txt,1,1
9481.txt,12,1
9482.txt,6,1
9483.txt,3,1
9484.txt,3,1
9485.txt,17,1
9486.txt,4,1
9487.txt,3,1
9488.txt,20,1
9489.txt,1,1
9490.txt,1,1
9491.txt,1,1
9492.txt,6,1
9493.txt,6,1
9494.txt,18,1
9495.txt,6,1
9496.txt,17,1
9497.txt,3,1
9498.txt,17,1
9499.txt,1,1
9500.txt,17,1
9501.txt,7,1
9502.txt,17,1
9503.txt,17,1
9504.txt,3,1
9505.txt,3,1
9506.txt,3,1
9507.txt,5,1
9508.txt,5,1
9509.txt,6,1
9510.txt,3,1
9511.txt,3,1
9512.txt,6,1
9513.txt,5,1
9514.txt,1,1
9515.txt,17,1
9516.txt,1,1
9517.txt,1,1
9518.txt,16,1
9519.txt,3,1
9520.txt,3,1
9521.txt,3,1
9522.txt,17,1
9523.txt,3,1
9524.txt,3,1
9525.txt,3,1
9526.txt,1,1
9527.txt,3,1
9528.txt,6,1
9529.txt,3,1
9530.txt,3,1
9531.txt,19,1
9532.txt,3,1
9533.txt,3,1
9534.txt,15,1
9535.txt,12,1
9536.txt,3,1
9537.txt,17,1
9538.txt,17,1
9539.txt,12,1
9540.txt,3,1
9541.txt,3,1
9542.txt,12,1
9543.txt,3,1
9544.txt,3,1
9545.txt,4,1
9546.txt,3,1
9547.txt,2,1
9548.txt,15,1
9549.txt,6,1
9550.txt,17,1
9551.txt,15,1
9552.txt,6,1
9553.txt,2,1
9554.txt,3,1
9555.txt,15,1
9556.txt,3,1
9557.txt,3,1
9558.txt,3,1
9559.txt,3,1
9560.txt,3,1
9561.txt,3,1
9562.txt,8,1
9563.txt,3,1
9564.txt,3,1
9565.txt,3,1
9566.txt,3,1
9567.txt,6,1
9568.txt,7,1
9569.txt,10,1
9570.txt,3,1
9571.txt,1,1
9572.txt,3,1
9573.txt,3,1
9574.txt,14,1
9575.txt,17,1
9576.txt,3,1
9577.txt,5,1
9578.txt,5,1
9579.txt,5,1
9580.txt,5,1
9581.txt,5,1
9582.txt,5,1
9583.txt,5,1
9584.txt,2,1
9585.txt,19,1
9586.txt,3,1
9587.txt,17,1
9588.txt,6,1
9589.txt,17,1
9590.txt,1,1
9591.txt,3,1
9592.txt,3,1
9593.txt,19,1
9594.txt,1,1
9595.txt,3,1
9596.txt,6,1
9597.txt,15,1
9598.txt,20,1
9599.txt,3,1
9600.txt,3,1
9601.txt,3,1
9602.txt,6,1
9603.txt,20,1
9604.txt,1,1
9605.txt,2,1
9606.txt,21,1
9607.txt,12,1
9608.txt,6,1
9609.txt,6,1
9610.txt,15,1
9611.txt,1,1
9612.txt,6,1
9613.txt,20,1
9614.txt,1,1
9615.txt,1,1
9616.txt,12,1
9617.txt,5,1
9618.txt,20,1
9619.txt,20,1
9620.txt,20,1
9621.txt,14,1
9622.txt,3,1
9623.txt,5,1
9624.txt,20,1
9625.txt,2,1
9626.txt,14,1
9627.txt,15,1
9628.txt,2,1
9629.txt,3,1
9630.txt,3,1
9631.txt,3,1
9632.txt,3,1
9633.txt,6,1
9634.txt,12,1
9635.txt,6,1
9636.txt,6,1
9637.txt,6,1
9638.txt,6,1
9639.txt,6,1
9640.txt,6,1
9641.txt,3,1
9642.txt,3,1
9643.txt,3,1
9644.txt,3,1
9645.txt,3,1
9646.txt,5,1
9647.txt,6,1
9648.txt,5,1
9649.txt,1,1
9650.txt,5,1
9651.txt,6,1
9652.txt,6,1
9653.txt,6,1
9654.txt,6,1
9655.txt,6,1
9656.txt,6,1
9657.txt,2,1
9658.txt,2,1
9659.txt,2,1
9660.txt,6,1
9661.txt,2,1
9662.txt,2,1
9663.txt,2,1
9664.txt,2,1
9665.txt,6,1
9666.txt,6,1
9667.txt,5,1
9668.txt,6,1
9669.txt,6,1
9670.txt,6,1
9671.txt,6,1
9672.txt,6,1
9673.txt,6,1
9674.txt,6,1
9675.txt,6,1
9676.txt,2,1
9677.txt,7,1
9678.txt,5,1
9679.txt,6,1
9680.txt,6,1
9681.txt,6,1
9682.txt,6,1
9683.txt,6,1
9684.txt,6,1
9685.txt,6,1
9686.txt,1,1
9687.txt,1,1
9688.txt,2,1
9689.txt,6,1
9690.txt,6,1
9691.txt,2,1
9692.txt,5,1
9693.txt,1,1
9694.txt,3,1
9695.txt,3,1
9696.txt,6,1
9697.txt,2,1
9698.txt,6,1
9699.txt,5,1
9700.txt,5,1
9701.txt,5,1
9702.txt,5,1
9703.txt,6,1
9704.txt,6,1
9705.txt,5,1
9706.txt,6,1
9707.txt,6,1
9708.txt,6,1
9709.txt,5,1
9710.txt,2,1
9711.txt,5,1
9712.txt,21,1
9713.txt,2,1
9714.txt,6,1
9715.txt,2,1
9716.txt,6,1
9717.txt,6,1
9718.txt,5,1
9719.txt,1,1
9720.txt,3,1
9721.txt,2,1
9722.txt,1,1
9723.txt,3,1
9724.txt,3,1
9725.txt,6,1
9726.txt,3,1
9727.txt,1,1
9728.txt,1,1
9729.txt,1,1
9730.txt,1,1
9731.txt,1,1
9732.txt,1,1
9733.txt,20,1
9734.txt,20,1
9735.txt,3,1
9736.txt,1,1
9737.txt,20,1
9738.txt,6,1
9739.txt,3,1
9740.txt,1,1
9741.txt,1,1
9742.txt,1,1
9743.txt,5,1
9744.txt,6,1
9745.txt,3,1
9746.txt,3,1
9747.txt,21,1
9748.txt,7,1
9749.txt,1,1
9750.txt,15,1
9751.txt,3,1
9752.txt,20,1
9753.txt,1,1
9754.txt,1,1
9755.txt,7,1
9756.txt,6,1
9757.txt,7,1
9758.txt,12,1
9759.txt,1,1
9760.txt,7,1
9761.txt,4,1
9762.txt,5,1
9763.txt,6,1
9764.txt,2,1
9765.txt,21,1
9766.txt,1,1
9767.txt,21,1
9768.txt,17,1
9769.txt,20,1
9770.txt,4,1
9771.txt,7,1
9772.txt,5,1
9773.txt,21,1
9774.txt,7,1
9775.txt,21,1
9776.txt,20,1
9777.txt,3,1
9778.txt,6,1
9779.txt,3,1
9780.txt,6,1
9781.txt,3,1
9782.txt,19,1
9783.txt,19,1
9784.txt,15,1
9785.txt,15,1
9786.txt,1,1
9787.txt,6,1
9788.txt,3,1
9789.txt,21,1
9790.txt,7,1
9791.txt,3,1
9792.txt,7,1
9793.txt,1,1
9794.txt,6,1
9795.txt,3,1
9796.txt,6,1
9797.txt,13,1
9798.txt,12,1
9799.txt,20,1
9800.txt,20,1
9801.txt,2,1
9802.txt,2,1
9803.txt,20,1
9804.txt,6,1
9805.txt,2,1
9806.txt,2,1
9807.txt,2,1
9808.txt,3,1
9809.txt,12,1
9810.txt,2,1
9811.txt,20,1
9812.txt,2,1
9813.txt,7,1
9814.txt,6,1
9815.txt,6,1
9816.txt,6,1
9817.txt,6,1
9818.txt,6,1
9819.txt,6,1
9820.txt,6,1
9821.txt,6,1
9822.txt,6,1
9823.txt,12,1
9824.txt,5,1
9825.txt,6,1
9826.txt,21,1
9827.txt,13,1
9828.txt,16,1
9829.txt,6,1
9830.txt,1,1
9831.txt,1,1
9832.txt,6,1
9833.txt,6,1
9834.txt,13,1
9835.txt,1,1
9836.txt,13,1
9837.txt,13,1
9838.txt,13,1
9839.txt,3,1
9840.txt,1,1
9841.txt,6,1
9842.txt,1,1
9843.txt,2,1
9844.txt,5,1
9845.txt,6,1
9846.txt,13,1
9847.txt,9,1
9848.txt,1,1
9849.txt,1,1
9850.txt,2,1
9851.txt,1,1
9852.txt,1,1
9853.txt,1,1
9854.txt,1,1
9855.txt,6,1
9856.txt,1,1
9857.txt,6,1
9858.txt,1,1
9859.txt,6,1
9860.txt,3,1
9861.txt,20,1
9862.txt,1,1
9863.txt,15,1
9864.txt,8,1
9865.txt,6,1
9866.txt,6,1
9867.txt,7,1
9868.txt,3,1
9869.txt,1,1
9870.txt,6,1
9871.txt,9,1
9872.txt,6,1
9873.txt,13,1
9874.txt,3,1
9875.txt,6,1
9876.txt,6,1
9877.txt,6,1
9878.txt,6,1
9879.txt,6,1
9880.txt,20,1
9881.txt,5,1
9882.txt,5,1
9883.txt,5,1
9884.txt,5,1
9885.txt,5,1
9886.txt,5,1
9887.txt,5,1
9888.txt,6,1
9889.txt,5,1
9890.txt,6,1
9891.txt,5,1
9892.txt,12,1
9893.txt,20,1
9894.txt,5,1
9895.txt,5,1
9896.txt,5,1
9897.txt,5,1
9898.txt,5,1
9899.txt,5,1
9900.txt,6,1
9901.txt,5,1
9902.txt,5,1
9903.txt,5,1
9904.txt,6,1
9905.txt,5,1
9906.txt,12,1
9907.txt,5,1
9908.txt,6,1
9909.txt,5,1
9910.txt,6,1
9911.txt,2,1
9912.txt,12,1
9913.txt,5,1
9914.txt,5,1
9915.txt,5,1
9916.txt,5,1
9917.txt,5,1
9918.txt,5,1
9919.txt,5,1
9920.txt,5,1
9921.txt,5,1
9922.txt,20,1
9923.txt,6,1
9924.txt,5,1
9925.txt,5,1
9926.txt,20,1
9927.txt,20,1
9928.txt,20,1
9929.txt,5,1
9930.txt,5,1
9931.txt,5,1
9932.txt,5,1
9933.txt,6,1
9934.txt,5,1
9935.txt,5,1
9936.txt,5,1
9937.txt,5,1
9938.txt,5,1
9939.txt,2,1
9940.txt,7,1
9941.txt,5,1
9942.txt,5,1
9943.txt,5,1
9944.txt,20,1
9945.txt,5,1
9946.txt,5,1
9947.txt,1,1
9948.txt,3,1
9949.txt,6,1
9950.txt,5,1
9951.txt,5,1
9952.txt,6,1
9953.txt,20,1
9954.txt,5,1
9955.txt,2,1
9956.txt,7,1
9957.txt,2,1
9958.txt,5,1
9959.txt,6,1
9960.txt,7,1
9961.txt,5,1
9962.txt,5,1
9963.txt,21,1
9964.txt,6,1
9965.txt,6,1
9966.txt,20,1
9967.txt,6,1
9968.txt,6,1
9969.txt,4,1
9970.txt,12,1
9971.txt,6,1
9972.txt,7,1
9973.txt,6,1
9974.txt,6,1
9975.txt,6,1
9976.txt,6,1
9977.txt,4,1
9978.txt,2,1
9979.txt,6,1
9980.txt,21,1
9981.txt,2,1
9982.txt,2,1
9983.txt,5,1
9984.txt,5,1
9985.txt,5,1
9986.txt,5,1
9987.txt,6,1
9988.txt,2,1
9989.txt,2,1
9990.txt,2,1
9991.txt,12,1
9992.txt,12,1
9993.txt,12,1
9994.txt,2,1
9995.txt,2,1
9996.txt,1,1
9997.txt,6,1
9998.txt,2,1
9999.txt,2,1
10000.txt,2,1
10001.txt,20,1
10002.txt,2,1
10003.txt,2,1
10004.txt,3,1
10005.txt,20,1
10006.txt,20,1
10007.txt,3,1
10008.txt,20,1
10009.txt,2,1
10010.txt,5,1
10011.txt,2,1
10012.txt,2,1
10013.txt,1,1
10014.txt,1,1
10015.txt,1,1
10016.txt,1,1
10017.txt,1,1
10018.txt,1,1
10019.txt,1,1
10020.txt,1,1
10021.txt,4,1
10022.txt,3,1
10023.txt,3,1
10024.txt,5,1
10025.txt,5,1
10026.txt,6,1
10027.txt,5,1
10028.txt,2,1
10029.txt,3,1
10030.txt,3,1
10031.txt,6,1
10032.txt,3,1
10033.txt,5,1
10034.txt,20,1
10035.txt,5,1
10036.txt,1,1
10037.txt,1,1
10038.txt,1,1
10039.txt,21,1
10040.txt,21,1
10041.txt,20,1
10042.txt,21,1
10043.txt,6,1
10044.txt,15,1
10045.txt,21,1
10046.txt,5,1
10047.txt,21,1
10048.txt,2,1
10049.txt,6,1
10050.txt,6,1
10051.txt,21,1
10052.txt,3,1
10053.txt,3,1
10054.txt,1,1
10055.txt,12,1
10056.txt,1,1
10057.txt,1,1
10058.txt,3,1
10059.txt,6,1
10060.txt,6,1
10061.txt,1,1
10062.txt,1,1
10063.txt,21,1
10064.txt,7,1
10065.txt,20,1
10066.txt,1,1
10067.txt,21,1
10068.txt,1,1
10069.txt,2,1
10070.txt,6,1
10071.txt,3,1
10072.txt,3,1
10073.txt,3,1
10074.txt,2,1
10075.txt,6,1
10076.txt,1,1
10077.txt,7,1
10078.txt,6,1
10079.txt,12,1
10080.txt,7,1
10081.txt,20,1
10082.txt,7,1
10083.txt,6,1
10084.txt,2,1
10085.txt,2,1
10086.txt,7,1
10087.txt,6,1
10088.txt,6,1
10089.txt,3,1
10090.txt,3,1
10091.txt,1,1
10092.txt,9,1
10093.txt,15,1
10094.txt,15,1
10095.txt,21,1
10096.txt,13,1
10097.txt,1,1
10098.txt,7,1
10099.txt,7,1
10100.txt,1,1
10101.txt,4,1
10102.txt,4,1
10103.txt,12,1
10104.txt,1,1
10105.txt,1,1
10106.txt,1,1
10107.txt,4,1
10108.txt,7,1
10109.txt,7,1
10110.txt,3,1
10111.txt,6,1
10112.txt,3,1
10113.txt,3,1
10114.txt,7,1
10115.txt,6,1
10116.txt,6,1
10117.txt,1,1
10118.txt,1,1
10119.txt,7,1
10120.txt,1,1
10121.txt,1,1
10122.txt,1,1
10123.txt,3,1
10124.txt,4,1
10125.txt,1,1
10126.txt,3,1
10127.txt,2,1
10128.txt,21,1
10129.txt,21,1
10130.txt,1,1
10131.txt,1,1
10132.txt,1,1
10133.txt,20,1
10134.txt,20,1
10135.txt,1,1
10136.txt,3,1
10137.txt,17,1
10138.txt,6,1
10139.txt,1,1
10140.txt,20,1
10141.txt,21,1
10142.txt,7,1
10143.txt,21,1
10144.txt,7,1
10145.txt,1,1
10146.txt,20,1
10147.txt,7,1
10148.txt,20,1
10149.txt,6,1
10150.txt,5,1
10151.txt,12,1
10152.txt,7,1
10153.txt,15,1
10154.txt,3,1
10155.txt,7,1
10156.txt,12,1
10157.txt,7,1
10158.txt,7,1
10159.txt,1,1
10160.txt,1,1
10161.txt,7,1
10162.txt,21,1
10163.txt,20,1
10164.txt,3,1
10165.txt,7,1
10166.txt,9,1
10167.txt,20,1
10168.txt,12,1
10169.txt,1,1
10170.txt,1,1
10171.txt,15,1
10172.txt,1,1
10173.txt,15,1
10174.txt,5,1
10175.txt,3,1
10176.txt,6,1
10177.txt,2,1
10178.txt,6,1
10179.txt,6,1
10180.txt,7,1
10181.txt,7,1
10182.txt,7,1
10183.txt,15,1
10184.txt,3,1
10185.txt,3,1
10186.txt,6,1
10187.txt,1,1
10188.txt,12,1
10189.txt,1,1
10190.txt,15,1
10191.txt,1,1
10192.txt,3,1
10193.txt,3,1
10194.txt,1,1
10195.txt,15,1
10196.txt,12,1
10197.txt,3,1
10198.txt,3,1
10199.txt,12,1
10200.txt,7,1
10201.txt,3,1
10202.txt,3,1
10203.txt,6,1
10204.txt,3,1
10205.txt,2,1
10206.txt,2,1
10207.txt,1,1
10208.txt,1,1
10209.txt,6,1
10210.txt,1,1
10211.txt,1,1
10212.txt,15,1
10213.txt,6,1
10214.txt,3,1
10215.txt,1,1
10216.txt,1,1
10217.txt,20,1
10218.txt,6,1
10219.txt,20,1
10220.txt,3,1
10221.txt,7,1
10222.txt,2,1
10223.txt,15,1
10224.txt,1,1
10225.txt,20,1
10226.txt,6,1
10227.txt,6,1
10228.txt,7,1
10229.txt,6,1
10230.txt,14,1
10231.txt,1,1
10232.txt,20,1
10233.txt,6,1
10234.txt,3,1
10235.txt,7,1
10236.txt,5,1
10237.txt,1,1
10238.txt,1,1
10239.txt,20,1
10240.txt,7,1
10241.txt,15,1
10242.txt,6,1
10243.txt,8,1
10244.txt,5,1
10245.txt,7,1
10246.txt,7,1
10247.txt,5,1
10248.txt,21,1
10249.txt,21,1
10250.txt,4,1
10251.txt,6,1
10252.txt,12,1
10253.txt,15,1
10254.txt,15,1
10255.txt,15,1
10256.txt,1,1
10257.txt,21,1
10258.txt,5,1
10259.txt,20,1
10260.txt,1,1
10261.txt,4,1
10262.txt,4,1
10263.txt,17,1
10264.txt,2,1
10265.txt,4,1
10266.txt,4,1
10267.txt,3,1
10268.txt,7,1
10269.txt,3,1
10270.txt,3,1
10271.txt,2,1
10272.txt,4,1
10273.txt,3,1
10274.txt,10,1
10275.txt,17,1
10276.txt,7,1
10277.txt,19,1
10278.txt,7,1
10279.txt,6,1
